# Sensor type: Respeck
# Activity type: Standing
# Activity subtype: Eating
# Subject id: s1862623
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695730474295,-0.4243164,-0.89630127,0.38201904,0.234375,4.0,-0.59375
1695730474324,-0.40405273,-0.8909302,0.39788818,0.859375,2.296875,0.40625
1695730474367,-0.4206543,-0.880188,0.37957764,-0.09375,3.359375,0.640625
1695730474446,-0.42797852,-0.8960571,0.37298584,-0.9375,3.265625,-0.265625
1695730474450,-0.4013672,-0.892395,0.38909912,0.703125,1.03125,0.5
1695730474489,-0.40551758,-0.8838501,0.387146,-0.71875,3.234375,0.09375
1695730474518,-0.4326172,-0.8862915,0.38153076,-0.078125,2.03125,-0.484375
1695730474566,-0.4152832,-0.8945923,0.385437,-0.53125,2.625,-0.734375
1695730474608,-0.4169922,-0.8948364,0.38446045,-0.6875,3.828125,-0.78125
1695730474639,-0.40820312,-0.87457275,0.3895874,0.0,2.609375,-0.78125
1695730474683,-0.41552734,-0.8838501,0.3998413,0.4375,2.125,0.0625
1695730474729,-0.41918945,-0.89849854,0.38031006,-0.734375,2.90625,-0.625
1695730474759,-0.40576172,-0.8989868,0.38201904,1.734375,5.015625,-0.53125
1695730474803,-0.41259766,-0.8706665,0.39007568,-0.421875,4.171875,-0.734375
1695730474835,-0.42822266,-0.88165283,0.38983154,0.09375,2.203125,-0.625
1695730474879,-0.40307617,-0.89849854,0.39959717,2.609375,1.71875,-0.671875
1695730474924,-0.41308594,-0.8855591,0.36590576,-0.265625,2.46875,-0.28125
1695730474952,-0.41748047,-0.88287354,0.387146,-0.765625,1.859375,-1.515625
1695730474998,-0.42333984,-0.89141846,0.40057373,1.09375,2.25,-0.015625
1695730475043,-0.4033203,-0.87701416,0.37860107,0.3125,1.9375,-0.125
1695730475073,-0.40161133,-0.88287354,0.38494873,0.953125,-0.078125,0.125
1695730475121,-0.42895508,-0.8921509,0.37908936,2.390625,2.28125,0.046875
1695730475148,-0.41455078,-0.8892212,0.38616943,2.390625,1.828125,1.046875
1695730475194,-0.40527344,-0.88653564,0.37469482,1.296875,-0.21875,0.421875
1695730475238,-0.43041992,-0.8892212,0.38641357,2.9375,1.546875,1.078125
1695730475270,-0.41357422,-0.8838501,0.3661499,0.6875,0.546875,1.1875
1695730475314,-0.39697266,-0.894104,0.37908936,1.5625,0.84375,1.1875
1695730475360,-0.42163086,-0.90802,0.36639404,0.375,-0.84375,1.015625
1695730475389,-0.40844727,-0.8845825,0.36663818,0.671875,0.296875,0.34375
1695730475435,-0.4050293,-0.8892212,0.35809326,-1.0625,-0.828125,0.859375
1695730475464,-0.41259766,-0.9116821,0.3624878,-1.8125,-0.578125,0.265625
1695730475510,-0.38720703,-0.89263916,0.36468506,-1.6875,-1.015625,0.703125
1695730475555,-0.40039062,-0.89508057,0.371521,-2.203125,-1.671875,0.3125
1695730475584,-0.42578125,-0.89263916,0.36761475,-2.734375,0.0625,-0.203125
1695730475630,-0.38745117,-0.89312744,0.35638428,-2.296875,-2.265625,0.890625
1695730475675,-0.33618164,-0.878479,0.40374756,5.0625,-6.65625,0.359375
1695730475705,-0.4543457,-0.90460205,0.34197998,-2.390625,-5.046875,3.09375
1695730475751,-0.40942383,-0.88897705,0.3475952,-1.703125,1.921875,2.578125
1695730475779,-0.4033203,-0.91192627,0.3847046,2.4375,7.328125,5.578125
