# Sensor type: Respeck
# Activity type: Lying down on stomach
# Activity subtype: Normal
# Subject id: s1862623
# Notes: test1
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695727362686,0.08959961,-0.0154418945,-0.94732666,-0.265625,0.71875,0.078125
1695727362743,0.08862305,-0.01373291,-0.94195557,-0.703125,0.984375,0.0625
1695727362764,0.087402344,-0.0071411133,-0.9456177,-0.375,1.0,0.09375
1695727362804,0.08618164,-0.019592285,-0.95098877,-0.40625,1.078125,0.171875
1695727362845,0.087402344,-0.010559082,-0.9468384,-0.421875,0.984375,0.078125
1695727362885,0.088378906,-0.016418457,-0.9475708,-0.40625,1.125,0.125
1695727362925,0.08886719,-0.016906738,-0.9483032,-0.28125,1.015625,0.125
1695727362964,0.08544922,-0.0178833,-0.9451294,-0.421875,0.609375,0.1875
1695727363004,0.087646484,-0.012268066,-0.9463501,-0.3125,0.96875,0.15625
1695727363048,0.087890625,-0.015686035,-0.94610596,-0.265625,1.171875,0.1875
1695727363084,0.084472656,-0.020568848,-0.95147705,-0.28125,0.921875,0.15625
1695727363125,0.08251953,-0.013000488,-0.94854736,-0.9375,0.59375,0.125
1695727363164,0.08935547,-0.023742676,-0.9507446,-1.375,0.09375,0.09375
1695727363204,0.09033203,-0.018127441,-0.9475708,-0.859375,0.21875,0.09375
1695727363244,0.08959961,-0.019104004,-0.94976807,-0.890625,0.359375,0.15625
1695727363304,0.09277344,-0.013000488,-0.9517212,-0.6875,0.75,0.078125
1695727363325,0.0949707,-0.02545166,-0.9475708,-0.578125,0.640625,-0.015625
1695727363344,0.09472656,-0.027648926,-0.9487915,-0.6875,0.78125,0.171875
1695727363424,0.095214844,-0.010314941,-0.9487915,-0.421875,0.796875,0.046875
1695727363425,0.09277344,-0.01739502,-0.94659424,-0.578125,0.65625,0.171875
1695727363467,0.08911133,-0.019592285,-0.94976807,-0.53125,0.796875,-0.046875
1695727363506,0.10131836,-0.026184082,-0.9458618,-0.453125,0.875,0.109375
1695727363566,0.09399414,-0.020568848,-0.9463501,-0.640625,0.921875,0.25
1695727363585,0.09741211,-0.022033691,-0.9512329,-0.65625,0.78125,0.140625
1695727363626,0.10253906,-0.017150879,-0.93927,-0.671875,0.875,0.0625
1695727363668,0.1003418,-0.018859863,-0.9468384,-0.828125,0.578125,-0.0625
1695727363705,0.09814453,-0.020080566,-0.94415283,-0.796875,0.671875,0.203125
1695727363752,0.09643555,-0.02960205,-0.9390259,-0.84375,0.71875,-0.03125
1695727363785,0.09716797,-0.026184082,-0.9529419,-0.625,0.625,0.015625
1695727363826,0.09741211,-0.026672363,-0.9522095,-0.515625,0.65625,0.171875
1695727363865,0.103515625,-0.020080566,-0.9480591,-0.6875,0.75,0.03125
1695727363906,0.10107422,-0.027893066,-0.94903564,-0.421875,0.875,0.015625
1695727363947,0.09790039,-0.02130127,-0.94537354,-0.5,0.828125,0.109375
1695727363986,0.103515625,-0.028625488,-0.9446411,-0.125,0.828125,0.234375
1695727364026,0.10424805,-0.022277832,-0.94610596,-0.125,1.0625,0.171875
1695727364065,0.095947266,-0.02960205,-0.94488525,-0.28125,1.0625,0.015625
1695727364106,0.10229492,-0.023498535,-0.94659424,-0.359375,0.984375,0.015625
1695727364148,0.10620117,-0.030578613,-0.9456177,-0.5,0.875,0.171875
1695727364187,0.099609375,-0.024719238,-0.9434204,-0.390625,0.734375,0.15625
1695727364227,0.099609375,-0.026672363,-0.9470825,-0.421875,0.78125,0.125
1695727364267,0.09838867,-0.020812988,-0.9456177,-0.296875,1.015625,0.21875
1695727364306,0.100097656,-0.023010254,-0.95147705,-0.484375,1.015625,0.28125
1695727364346,0.10961914,-0.023254395,-0.9417114,-0.1875,1.140625,0.09375
1695727364386,0.09838867,-0.027893066,-0.94000244,-0.15625,1.25,0.03125
1695727364425,0.1015625,-0.026184082,-0.9458618,-0.171875,1.109375,0.0
1695727364465,0.10522461,-0.026428223,-0.942688,-0.171875,1.28125,0.1875
1695727364525,0.10229492,-0.02545166,-0.9470825,-0.171875,1.140625,0.015625
1695727364546,0.099853516,-0.028869629,-0.94415283,-0.171875,1.34375,0.125
